# from: https://chisel.weirdgloop.org/
id,name,configName,exchangeable,members,stackable,values,examine,weight,actInv,actWorld,params,notedId,placeholderId,model,category
8706,Steel heraldic helm,poh_helmet_saradomin,FALSE,TRUE,0,600,The colours represent Saradomin.,2721,"Wear, Drop",Take,"0, 0, 0, -6, -3, 9, 10, 7, -1, 9, 0, 1",-1,14848,2813,2
8707,null,cert_poh_helmet_saradomin,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8708,Steel heraldic helm,poh_helmet_skull,FALSE,TRUE,0,600,The colours represent a skull.,2721,"Wear, Drop",Take,"0, 0, 0, -6, -3, 9, 10, 7, -1, 9, 0",-1,14849,2813,2
8709,null,cert_poh_helmet_skull,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8710,Steel heraldic helm,poh_helmet_varrock,FALSE,TRUE,0,600,The colours represent Varrock.,2721,"Wear, Drop",Take,"0, 0, 0, -6, -3, 9, 10, 7, -1, 9, 0",-1,14850,2813,2
8711,null,cert_poh_helmet_varrock,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8712,Steel heraldic helm,poh_helmet_zamorak,FALSE,TRUE,0,600,The colours represent Zamorak.,2721,"Wear, Drop",Take,"0, 0, 0, -6, -3, 9, 10, 7, -1, 9, 0, 1",-1,14851,2813,2
8713,null,cert_poh_helmet_zamorak,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8714,Rune kiteshield,poh_shield_arrav_rune,FALSE,TRUE,0,54400,A shield with the symbol of Arrav.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14852,13034,18
8715,null,cert_poh_shield_arrav_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8716,Rune kiteshield,poh_shield_asgarnia_rune,FALSE,TRUE,0,54400,A shield with the symbol of Asgarnia.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14853,13035,18
8717,null,cert_poh_shield_asgarnia_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8718,Rune kiteshield,poh_shield_dorgeshuun_rune,FALSE,TRUE,0,54400,A shield with a picture of the Dorgeshuun brooch.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14854,13036,18
8719,null,cert_poh_shield_dorgeshuun_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8720,Rune kiteshield,poh_shield_dragon_rune,FALSE,TRUE,0,54400,A shield with a picture of a dragon.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14855,13037,18
8721,null,cert_poh_shield_dragon_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8722,Rune kiteshield,poh_shield_fairy_rune,FALSE,TRUE,0,54400,A shield with a picture of a fairy.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14856,13038,18
8723,null,cert_poh_shield_fairy_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8724,Rune kiteshield,poh_shield_guthix_rune,FALSE,TRUE,0,54400,A shield with the symbol of Guthix.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0, 1",-1,14857,13039,18
8725,null,cert_poh_shield_guthix_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8726,Rune kiteshield,poh_shield_ham_rune,FALSE,TRUE,0,54400,A shield with the symbol of the HAM cult.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14858,13040,18
8727,null,cert_poh_shield_ham_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8728,Rune kiteshield,poh_shield_horse_rune,FALSE,TRUE,0,54400,A shield with a picture of the mythical 'horse'.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14859,13041,18
8729,null,cert_poh_shield_horse_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8730,Rune kiteshield,poh_shield_jogre_rune,FALSE,TRUE,0,54400,A shield with a picture of a Jogre.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14860,13042,18
8731,null,cert_poh_shield_jogre_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8732,Rune kiteshield,poh_shield_kandarin_rune,FALSE,TRUE,0,54400,A shield with the symbol of Kandarin.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14861,13043,18
8733,null,cert_poh_shield_kandarin_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8734,Rune kiteshield,poh_shield_misthalin_rune,FALSE,TRUE,0,54400,A shield with the symbol of Misthalin.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14862,13044,18
8735,null,cert_poh_shield_misthalin_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8736,Rune kiteshield,poh_shield_money_rune,FALSE,TRUE,0,54400,A shield with a picture of a money-bag.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14863,13045,18
8737,null,cert_poh_shield_money_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8738,Rune kiteshield,poh_shield_saradomin_rune,FALSE,TRUE,0,54400,A shield with the symbol of Saradomin.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0, 1",-1,14864,13046,18
8739,null,cert_poh_shield_saradomin_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8740,Rune kiteshield,poh_shield_skull_rune,FALSE,TRUE,0,54400,A shield with a picture of a skull.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14865,13047,18
8741,null,cert_poh_shield_skull_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8742,Rune kiteshield,poh_shield_varrock_rune,FALSE,TRUE,0,54400,A shield with the symbol of Varrock.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0",-1,14866,13048,18
8743,null,cert_poh_shield_varrock_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8744,Rune kiteshield,poh_shield_zamorak_rune,FALSE,TRUE,0,54400,A shield with the symbol of Zamorak.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 44, 48, 46, -1, 46, 0, 1",-1,14867,13049,18
8745,null,cert_poh_shield_zamorak_rune,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8746,Steel kiteshield,poh_shield_arrav,FALSE,TRUE,0,900,A shield with the symbol of Arrav.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14804,13034,18
8747,null,cert_poh_shield_arrav,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8748,Steel kiteshield,poh_shield_asgarnia,FALSE,TRUE,0,900,A shield with the symbol of Asgarnia.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14805,13035,18
8749,null,cert_poh_shield_asgarnia,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8750,Steel kiteshield,poh_shield_dorgeshuun,FALSE,TRUE,0,900,A shield with a picture of the Dorgeshuun brooch.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14806,13036,18
8751,null,cert_poh_shield_dorgeshuun,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8752,Steel kiteshield,poh_shield_dragon,FALSE,TRUE,0,900,A shield with a picture of a dragon.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14807,13037,18
8753,null,cert_poh_shield_dragon,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8754,Steel kiteshield,poh_shield_fairy,FALSE,TRUE,0,900,A shield with a picture of a fairy.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14808,13038,18
8755,null,cert_poh_shield_fairy,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8756,Steel kiteshield,poh_shield_guthix,FALSE,TRUE,0,900,A shield with the symbol of Guthix.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0, 1",-1,14809,13039,18
8757,null,cert_poh_shield_guthix,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8758,Steel kiteshield,poh_shield_ham,FALSE,TRUE,0,900,A shield with the symbol of the HAM cult.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14810,13040,18
8759,null,cert_poh_shield_ham,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8760,Steel kiteshield,poh_shield_horse,FALSE,TRUE,0,900,A shield with a picture of the mythical 'horse'.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14811,13041,18
8761,null,cert_poh_shield_horse,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8762,Steel kiteshield,poh_shield_jogre,FALSE,TRUE,0,900,A shield with a picture of a Jogre.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14812,13042,18
8763,null,cert_poh_shield_jogre,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8764,Steel kiteshield,poh_shield_kandarin,FALSE,TRUE,0,900,A shield with the symbol of Kandarin.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14813,13043,18
8765,null,cert_poh_shield_kandarin,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8766,Steel kiteshield,poh_shield_misthalin,FALSE,TRUE,0,900,A shield with the symbol of Misthalin.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14814,13044,18
8767,null,cert_poh_shield_misthalin,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8768,Steel kiteshield,poh_shield_money,FALSE,TRUE,0,900,A shield with a picture of a money-bag.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14815,13045,18
8769,null,cert_poh_shield_money,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8770,Steel kiteshield,poh_shield_saradomin,FALSE,TRUE,0,900,A shield with the symbol of Saradomin.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0, 1",-1,14816,13046,18
8771,null,cert_poh_shield_saradomin,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16868,0
8772,Steel kiteshield,poh_shield_skull,FALSE,TRUE,0,900,A shield with a picture of a skull.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14817,13047,18
8773,null,cert_poh_shield_skull,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16869,0
8774,Steel kiteshield,poh_shield_varrock,FALSE,TRUE,0,900,A shield with the symbol of Varrock.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0",-1,14818,13048,18
8775,null,cert_poh_shield_varrock,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16870,0
8776,Steel kiteshield,poh_shield_zamorak,FALSE,TRUE,0,900,A shield with the symbol of Zamorak.,5443,"Wear, Drop",Take,"0, 0, 0, -8, -3, 13, 15, 14, -1, 14, 0, 1",-1,14819,13049,18
8777,null,cert_poh_shield_zamorak,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,16871,0
8778,Oak plank,plank_oak,TRUE,TRUE,0,250,A plank of sturdy oak.,800,Drop,Take,,8779,14939,12306,475
8779,null,cert_plank_oak,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8778,-1,0,0
8780,Teak plank,plank_teak,TRUE,TRUE,0,500,A plank of fine teak.,800,Drop,Take,,8781,14940,12306,475
8781,null,cert_plank_teak,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8780,-1,0,0
8782,Mahogany plank,plank_mahogany,TRUE,TRUE,0,1500,A plank of expensive mahogany.,800,Drop,Take,,8783,14941,12306,475
8783,null,cert_plank_mahogany,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8782,-1,0,0
8784,Gold leaf,gold_leaf,TRUE,TRUE,0,100000,A very delicate sheet of gold.,1000,Drop,Take,,8785,14942,12297,0
8785,null,cert_gold_leaf,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8784,-1,0,0
8786,Marble block,marble_block,TRUE,TRUE,0,250000,A beautifully carved marble block.,13607,Drop,Take,,8787,14943,12304,0
8787,null,cert_marble_block,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8786,-1,0,0
8788,Magic stone,poh_magic_crystal,TRUE,TRUE,0,750000,A magic stone to make high-level furniture.,1000,Drop,Take,,8789,14944,12302,0
8789,null,cert_poh_magic_crystal,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8788,-1,0,0
8790,Bolt of cloth,cloth,TRUE,TRUE,0,500,A bolt of ordinary cloth.,1000,Drop,Take,,8791,14945,15425,0
8791,null,cert_cloth,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8790,-1,0,0
8792,Clockwork,poh_clockwork_mechanism,TRUE,TRUE,0,500,A clockwork mechanism.,1000,Drop,Take,,8793,14946,12278,0
8793,null,cert_poh_clockwork_mechanism,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8792,-1,0,0
8794,Saw,poh_saw,TRUE,TRUE,0,10,Good for cutting wood.,1000,Drop,Take,,8795,14947,12309,0
8795,null,cert_poh_saw,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8794,-1,0,0
8796,Null,poh_temp_limestonebrick,FALSE,FALSE,0,1,null,9071,"Wear, Drop",Take,"1, 3, 565, 1, 21880, 1, 14287026, 1312, 1331, 2089, 2129, Sinister Offering, Converts bones into prayer points and experience, 1, 92, 1, 81",-1,-1,2521,15
8797,null,cert_poh_temp_limestonebrick,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,2998,0
8798,null,poh_dummy_chair1,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12797,0
8799,null,poh_dummy_chair2,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12809,0
8800,null,poh_dummy_chair3,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12805,0
8801,null,poh_dummy_chair4,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12801,0
8802,null,poh_dummy_chair5,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12803,0
8803,null,poh_dummy_chair6,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12807,0
8804,null,poh_dummy_chair7,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12799,0
8805,null,poh_dummy_chair1_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12798,0
8806,null,poh_dummy_chair2_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12810,0
8807,null,poh_dummy_chair3_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12806,0
8808,null,poh_dummy_chair4_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12802,0
8809,null,poh_dummy_chair5_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12804,0
8810,null,poh_dummy_chair6_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12808,0
8811,null,poh_dummy_chair7_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12800,0
8812,null,poh_dummy_diningchairs_1,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12795,0
8813,null,poh_dummy_diningchairs_2,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12793,0
8814,null,poh_dummy_diningchairs_3,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12789,0
8815,null,poh_dummy_diningchairs_4,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12794,0
8816,null,poh_dummy_diningchairs_5,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12790,0
8817,null,poh_dummy_diningchairs_6,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12792,0
8818,null,poh_dummy_diningchairs_7,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12791,0
8819,null,poh_dummy_throne_1,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12860,0
8820,null,poh_dummy_throne_2,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12861,0
8821,null,poh_dummy_throne_3,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12858,0
8822,null,poh_dummy_throne_4,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12859,0
8823,null,poh_dummy_throne_5,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12854,0
8824,null,poh_dummy_throne_6,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12855,0
8825,null,poh_dummy_throne_7,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12856,0
8826,null,poh_dummy_stool_1,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12852,0
8827,null,poh_dummy_stool_2,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12851,0
8828,null,67_house_teleport,FALSE,FALSE,0,1,,0,Drop,Take,"0, 563, 1, 556, 1, 557, 1, 14286879, 355, 405, 1755, 1835, Teleport to House, Teleports you to your house, 1, 40, 2",-1,-1,16238,0
8829,null,fai_varrock_posh_chair_white,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,15149,0
8830,null,fai_varrock_posh_chair_white_diag,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,15148,0
8831,null,fai_varrock_stool,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,12852,0
8832,null,fai_varrock_sofa_small,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,15153,0
8833,null,fai_varrock_sofa_mid,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,15152,0
8834,null,fai_varrock_sofa_endl,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,15150,0
8835,null,fai_varrock_sofa_endr,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,15151,0
8836,null,cert_mahogany_logs,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,6332,-1,0,0
8837,Timber beam,timberbeam,TRUE,TRUE,0,1,"A hefty beam of timber, perfect for building temples.",800,Drop,Take,,8838,17642,15270,0
8838,null,cert_timberbeam,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8837,-1,0,0
8839,Void knight top,pest_void_knight_top,FALSE,TRUE,0,48000,Torso armour from the order of the Void Knights.,6803,"Wear, Drop",Take,"0, 0, 0, 0, 0, 45, 45, 45, 45, 45, 0, 1, 1, 0, 2, 42, 42, 4, 6, 3, 5, 42, 42, 42, 42, 22, 4",-1,15736,15282,7
8840,Void knight robe,pest_void_knight_robes,FALSE,TRUE,0,45000,Leg armour from the order of the Void Knights.,8164,"Wear, Drop",Take,"0, 0, 0, 0, 0, 30, 30, 30, 30, 30, 0, 1, 1, 0, 2, 42, 42, 4, 6, 3, 5, 42, 42, 42, 42, 22, 7",-1,15738,15281,8
8841,Void knight mace,pest_void_knight_mace,FALSE,TRUE,0,12000,A mace used by the order of the Void Knights.,1814,"Wield, Drop",Take,"22, 0, 41, 8, 0, 2, 2, 2, 2, 2, 38, 6, 0, 5, 1, 1, 0, 2, 42, 42, 4, 6, 3, 5, 42, 42, 42, 42, 22, 3",-1,15740,15280,1
8842,Void knight gloves,pest_void_knight_gloves,FALSE,TRUE,0,6052,Gloves as used by the order of the Void Knights.,453,"Wear, Drop",Take,"6, 6, 6, 6, 6, 1, 1, 0, 2, 42, 42, 4, 6, 3, 5, 42, 42, 42, 42, 22, 9",-1,15741,2649,0
8843,null,pest_interface_staffs,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,15283,0
8844,Bronze defender,bronze_parryingdagger,FALSE,TRUE,0,1,A defensive weapon.,453,"Wield, Drop",Take,"3, 2, 1, -3, -2, 3, 2, 1, -3, -2, 0, 0",-1,14342,15335,494
8845,Iron defender,iron_parryingdagger,FALSE,TRUE,0,1,A defensive weapon.,453,"Wield, Drop",Take,"5, 4, 3, -3, -2, 5, 4, 3, -3, -2, 0, 0",-1,14343,15335,494
8846,Steel defender,steel_parryingdagger,FALSE,TRUE,0,1,A defensive weapon.,453,"Wield, Drop",Take,"7, 6, 5, -3, -2, 7, 6, 5, -3, -2, 1, 0",-1,14344,15335,494
8847,Black defender,black_parryingdagger,FALSE,TRUE,0,1,A defensive weapon.,453,"Wield, Drop",Take,"9, 8, 7, -3, -2, 9, 8, 7, -3, -2, 2, 0",-1,14345,15335,494
8848,Mithril defender,mithril_parryingdagger,FALSE,TRUE,0,1,A defensive weapon.,453,"Wield, Drop",Take,"10, 9, 8, -3, -2, 10, 9, 8, -3, -2, 3, 0, 1, 20, 3",-1,14346,15335,494
8849,Adamant defender,adamant_parryingdagger,FALSE,TRUE,0,1,A defensive weapon.,453,"Wield, Drop",Take,"13, 12, 11, -3, -2, 13, 12, 11, -3, -2, 4, 0, 0, 1, 30, 30, 5",-1,14347,15335,494
8850,Rune defender,rune_parryingdagger,FALSE,TRUE,0,65004,A defensive weapon.,453,"Wield, Drop",Take,"20, 19, 18, -3, -2, 20, 19, 18, -3, -2, 5, 0, 1, 0, 1, 40, 40, 5",-1,14348,15335,494
8851,Warrior guild token,warguild_tokens,FALSE,TRUE,1,1,Warrior Guild Token.,0,Drop,Take,,-1,18625,15343,0
8852,null,warguild_tokens_2,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,15344,0
8853,null,warguild_tokens_3,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,15345,0
8854,null,warguild_tokens_4,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,15346,0
8855,null,warguild_tokens_5,FALSE,FALSE,1,1,,0,Drop,Take,,-1,-1,15347,0
8856,Defensive shield,warguild_shield,FALSE,TRUE,0,1,"Large, round, heavy shield.",3628,"Wield, Drop",Take,"0, 0, 0, -6, -2, 8, 9, 7, 0, 8, 0",-1,18626,15341,18
8857,Shot,war_strength_shot,FALSE,TRUE,0,1,Just landed shot.,453,Drop,Take,,-1,-1,15384,495
8858,18lb shot,war_strength_shot18,FALSE,TRUE,0,1,Just landed 18lb shot.,8164,Drop,Take,,-1,-1,15384,495
8859,22lb shot,war_strength_shot22,FALSE,TRUE,0,1,Just landed 22lb shot.,9979,Drop,Take,,-1,-1,15384,495
8860,One barrel,war_strength_barrel1,FALSE,TRUE,0,1,To put on your head.,4535,Drop,Take,,-1,-1,15306,496
8861,Two barrels,war_strength_barrel2,FALSE,TRUE,0,1,To put on your head.,9071,Drop,Take,,-1,-1,15307,496
8862,Three barrels,war_strength_barrel3,FALSE,TRUE,0,1,To put on your head.,13607,Drop,Take,,-1,-1,15308,496
8863,Four barrels,war_strength_barrel4,FALSE,TRUE,0,1,To put on your head.,18143,Drop,Take,,-1,-1,15309,496
8864,Five barrels,war_strength_barrel5,FALSE,TRUE,0,1,To put on your head.,22679,Drop,Take,,-1,-1,15310,496
8865,Ground ashes,war_strength_fine_ashes,FALSE,TRUE,0,2,A heap of finely ground ashes.,56,"Dust-hands, Drop",Take,,-1,18627,15418,0
8866,Steel key,dttd_key_1,FALSE,TRUE,0,1,You stole this key from a HAM guard (Used to open a chest deep in the HAM cave).,10,Drop,Take,,-1,17142,15497,0
8867,Bronze key,dttd_key_2,FALSE,TRUE,0,1,You stole this key from a HAM guard (Used to open a chest deep in the HAM cave).,10,Drop,Take,,-1,17143,15497,0
8868,Silver key,dttd_key_3,FALSE,TRUE,0,1,You stole this key from a HAM guard (Used to open a chest deep in the HAM cave).,10,Drop,Take,,-1,17144,15497,0
8869,Iron key,dttd_key_4,FALSE,TRUE,0,1,You stole this key from a HAM guard (Used to open a chest deep in the HAM cave).,10,Drop,Take,,-1,17145,15497,0
8870,Zanik,dttd_dead_zanik,FALSE,TRUE,0,1,"She's dead, but the mark on her forehead is glowing brightly.",30000,Drop,Take,,-1,-1,15496,0
8871,Crate with zanik,dttd_zanik_crate,FALSE,TRUE,0,1,It's got Zanik in it.,32000,"Wield, Drop",Take,1,-1,-1,15509,0
8872,Bone dagger,dttd_bone_dagger,TRUE,TRUE,0,2000,A powerful dagger.,453,"Wield, Drop",Take,"5, 3, -4, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 4",8873,17146,15494,25
8873,null,cert_dttd_bone_dagger,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8872,-1,0,0
8874,Bone dagger (p),dttd_bone_dagger_p,TRUE,TRUE,0,2000,A powerful dagger.,453,"Wield, Drop",Take,"5, 3, -4, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 4",8875,17147,15495,25
8875,null,cert_dttd_bone_dagger_p,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8874,-1,0,0
8876,Bone dagger (p+),dttd_bone_dagger_p+,TRUE,TRUE,0,2000,A powerful dagger.,453,"Wield, Drop",Take,"5, 3, -4, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 4",8877,17148,15495,25
8877,null,cert_dttd_bone_dagger_p+,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8876,-1,0,0
8878,Bone dagger (p++),dttd_bone_dagger_p++,TRUE,TRUE,0,2000,A powerful dagger.,453,"Wield, Drop",Take,"5, 3, -4, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 4, 3",8879,17149,15495,25
8879,null,cert_dttd_bone_dagger_p++,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8878,-1,0,0
8880,Dorgeshuun crossbow,dttd_bone_crossbow,TRUE,TRUE,0,2000,This fires crossbow bolts.,2267,"Wield, Drop",Take,"42, 6, 5, 28",8881,17150,15493,37
8881,null,cert_dttd_bone_crossbow,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,8880,-1,0,0
8882,Bone bolts,dttd_bone_crossbow_bolt,TRUE,TRUE,1,3,Good if you have a bone crossbow!,0,"Wield, Drop",Take,"49, 28",-1,17151,15489,63
